aid,chembl_id
646700,CHEMBL1953896
646707,CHEMBL1953903
646708,CHEMBL1953904
646709,CHEMBL1953905
646711,CHEMBL1953907
646775,CHEMBL1954237
646776,CHEMBL1954238
646777,CHEMBL1954239
646778,CHEMBL1954240
646876,CHEMBL1954620
646877,CHEMBL1954621
647060,CHEMBL1952518
647242,CHEMBL1953317
647373,CHEMBL1953640
647427,CHEMBL1953793
647428,CHEMBL1953924
647429,CHEMBL1953925
647430,CHEMBL1953926
647451,CHEMBL1953947
647959,CHEMBL1955300
647960,CHEMBL1955301
647961,CHEMBL1955302
647962,CHEMBL1955303
647963,CHEMBL1955304
647964,CHEMBL1955305
648167,CHEMBL1955508
648168,CHEMBL1955509
648169,CHEMBL1955510
648170,CHEMBL1955511
648171,CHEMBL1955512
648172,CHEMBL1955513
648193,CHEMBL1960475
648194,CHEMBL1960476
648277,CHEMBL1960748
648278,CHEMBL1960749
648279,CHEMBL1960750
648280,CHEMBL1960751
648288,CHEMBL1960759
648628,CHEMBL1960679
648632,CHEMBL1960683
648687,CHEMBL1960821
648688,CHEMBL1960822
648689,CHEMBL1960823
648690,CHEMBL1960824
648691,CHEMBL1960825
648773,CHEMBL1958762
648775,CHEMBL1958764
648910,CHEMBL1959200
648911,CHEMBL1959201
648912,CHEMBL1959202
648939,CHEMBL1959229
649018,CHEMBL1959505
649019,CHEMBL1959506
649020,CHEMBL1959507
649021,CHEMBL1959508
649023,CHEMBL1959510
649077,CHEMBL1959658
649121,CHEMBL1959927
649122,CHEMBL1959928
649179,CHEMBL1960110
649226,CHEMBL1960316
649227,CHEMBL1960317
649230,CHEMBL1960320
649243,CHEMBL1960333
649245,CHEMBL1960335
649263,CHEMBL1958671
649264,CHEMBL1958672
649265,CHEMBL1958673
649266,CHEMBL1958674
649276,CHEMBL1958684
649277,CHEMBL1958685
649278,CHEMBL1958686
649305,CHEMBL1958796
649306,CHEMBL1958797
649473,CHEMBL1959144
649483,CHEMBL1959154
649484,CHEMBL1959233
649646,CHEMBL1959672
649713,CHEMBL1959825
649715,CHEMBL1959827
649723,CHEMBL1959835
649826,CHEMBL1960367
649827,CHEMBL1960368
649861,CHEMBL1960402
649984,CHEMBL1960803
649985,CHEMBL1960804
649987,CHEMBL1960806
650294,CHEMBL1959870
650295,CHEMBL1959871
650296,CHEMBL1959872
650297,CHEMBL1959873
650298,CHEMBL1959874
650736,CHEMBL1961096
650737,CHEMBL1961097
650738,CHEMBL1961098
650739,CHEMBL1961099
650766,CHEMBL1961126
651009,CHEMBL1961033
651018,CHEMBL1961874
651019,CHEMBL1961875
651020,CHEMBL1961876
651021,CHEMBL1961877
651022,CHEMBL1961878
651023,CHEMBL1961879
651024,CHEMBL1961880
651025,CHEMBL1961881
651026,CHEMBL1961882
651027,CHEMBL1961883
651028,CHEMBL1961884
651029,CHEMBL1961885
651030,CHEMBL1961886
651031,CHEMBL1961887
651032,CHEMBL1961888
651033,CHEMBL1961889
651034,CHEMBL1961890
651035,CHEMBL1961891
651036,CHEMBL1961892
651037,CHEMBL1961893
651038,CHEMBL1961894
651039,CHEMBL1961895
651040,CHEMBL1961896
651041,CHEMBL1961897
651042,CHEMBL1961898
651043,CHEMBL1961899
651044,CHEMBL1961900
651045,CHEMBL1961901
651046,CHEMBL1961902
651047,CHEMBL1961903
651048,CHEMBL1961904
651049,CHEMBL1961905
651050,CHEMBL1961906
651051,CHEMBL1961907
651052,CHEMBL1961908
651053,CHEMBL1961909
651054,CHEMBL1961910
651055,CHEMBL1961911
651056,CHEMBL1961912
651057,CHEMBL1961913
651058,CHEMBL1961914
651059,CHEMBL1961915
651060,CHEMBL1961916
651061,CHEMBL1961917
651062,CHEMBL1961918
651063,CHEMBL1961919
651064,CHEMBL1961920
651065,CHEMBL1961921
651066,CHEMBL1961922
651067,CHEMBL1961923
651068,CHEMBL1961924
651069,CHEMBL1961925
651070,CHEMBL1961926
651071,CHEMBL1961927
651072,CHEMBL1961928
651073,CHEMBL1961929
651074,CHEMBL1961930
651075,CHEMBL1961931
651076,CHEMBL1961932
651077,CHEMBL1961933
651078,CHEMBL1961934
651079,CHEMBL1961935
651080,CHEMBL1961936
651081,CHEMBL1961937
651082,CHEMBL1961938
651083,CHEMBL1961939
651084,CHEMBL1961940
651085,CHEMBL1961941
651086,CHEMBL1961942
651087,CHEMBL1961943
651088,CHEMBL1961944
651089,CHEMBL1961945
651090,CHEMBL1961946
651091,CHEMBL1961947
651092,CHEMBL1961948
651093,CHEMBL1961949
651094,CHEMBL1961950
651095,CHEMBL1961951
651096,CHEMBL1961952
651097,CHEMBL1961953
651098,CHEMBL1961954
651099,CHEMBL1961955
651100,CHEMBL1961956
651101,CHEMBL1961957
651102,CHEMBL1961958
651103,CHEMBL1961959
651104,CHEMBL1961960
651105,CHEMBL1961961
651106,CHEMBL1961962
651107,CHEMBL1961963
651108,CHEMBL1961964
651109,CHEMBL1961965
651110,CHEMBL1961966
651111,CHEMBL1961967
651112,CHEMBL1961968
651113,CHEMBL1961969
651114,CHEMBL1961970
651115,CHEMBL1961971
651116,CHEMBL1961972
651117,CHEMBL1961973
651118,CHEMBL1961974
651119,CHEMBL1961975
651120,CHEMBL1961976
651121,CHEMBL1961977
651122,CHEMBL1961978
651123,CHEMBL1961979
651124,CHEMBL1961980
651125,CHEMBL1961981
651126,CHEMBL1961982
651127,CHEMBL1961983
651128,CHEMBL1961984
651129,CHEMBL1961985
651130,CHEMBL1961986
651131,CHEMBL1961987
651132,CHEMBL1961988
651133,CHEMBL1961989
651134,CHEMBL1961990
651135,CHEMBL1961991
651136,CHEMBL1961992
651137,CHEMBL1961993
651138,CHEMBL1961994
651139,CHEMBL1961995
651140,CHEMBL1961996
651141,CHEMBL1961997
651142,CHEMBL1961998
651143,CHEMBL1961999
651144,CHEMBL1962000
651145,CHEMBL1962001
651146,CHEMBL1962002
651147,CHEMBL1962003
651148,CHEMBL1962004
651149,CHEMBL1962005
651150,CHEMBL1962006
651151,CHEMBL1962007
651152,CHEMBL1962008
651153,CHEMBL1962009
651154,CHEMBL1962010
651155,CHEMBL1962011
651156,CHEMBL1962012
651157,CHEMBL1962013
651158,CHEMBL1962014
651159,CHEMBL1962015
651160,CHEMBL1962016
651161,CHEMBL1962017
651162,CHEMBL1962018
651163,CHEMBL1962019
651164,CHEMBL1962020
651165,CHEMBL1962021
651166,CHEMBL1962022
651167,CHEMBL1962023
651168,CHEMBL1962024
651169,CHEMBL1962025
651170,CHEMBL1962026
651171,CHEMBL1962027
651172,CHEMBL1962028
651173,CHEMBL1962029
651174,CHEMBL1962030
651175,CHEMBL1962031
651176,CHEMBL1962032
651177,CHEMBL1962033
651178,CHEMBL1962034
651179,CHEMBL1962035
651180,CHEMBL1962036
651181,CHEMBL1962037
651182,CHEMBL1962038
651183,CHEMBL1962039
651184,CHEMBL1962040
651185,CHEMBL1962041
651186,CHEMBL1962042
651187,CHEMBL1962043
651188,CHEMBL1962044
651189,CHEMBL1962045
651190,CHEMBL1962046
651191,CHEMBL1962047
651192,CHEMBL1962048
651193,CHEMBL1962049
651194,CHEMBL1962050
651195,CHEMBL1962051
651196,CHEMBL1962052
651197,CHEMBL1962053
651198,CHEMBL1962054
651199,CHEMBL1962055
651200,CHEMBL1962056
651201,CHEMBL1962057
651202,CHEMBL1962058
651203,CHEMBL1962059
651204,CHEMBL1962060
651205,CHEMBL1962061
651206,CHEMBL1962062
651207,CHEMBL1962063
651208,CHEMBL1962064
651209,CHEMBL1962065
651210,CHEMBL1962066
651211,CHEMBL1962067
651212,CHEMBL1962068
651213,CHEMBL1962069
651214,CHEMBL1962070
651215,CHEMBL1962071
651216,CHEMBL1962072
651217,CHEMBL1962073
651218,CHEMBL1962074
651219,CHEMBL1962075
651220,CHEMBL1962076
651221,CHEMBL1962077
651222,CHEMBL1962078
651223,CHEMBL1962079
651224,CHEMBL1962080
651225,CHEMBL1962081
651226,CHEMBL1962082
651227,CHEMBL1962083
651228,CHEMBL1962084
651229,CHEMBL1962085
651230,CHEMBL1962086
651231,CHEMBL1962087
651232,CHEMBL1962088
651233,CHEMBL1962089
651234,CHEMBL1962090
651235,CHEMBL1962091
651236,CHEMBL1962092
651237,CHEMBL1962093
651238,CHEMBL1962094
651239,CHEMBL1962095
651240,CHEMBL1962096
651241,CHEMBL1962097
651242,CHEMBL1962098
651243,CHEMBL1962099
651244,CHEMBL1962100
651245,CHEMBL1962101
651246,CHEMBL1962102
651247,CHEMBL1962103
651248,CHEMBL1962104
651249,CHEMBL1962105
651250,CHEMBL1962106
651251,CHEMBL1962107
651252,CHEMBL1962108
651253,CHEMBL1962109
651254,CHEMBL1962110
651255,CHEMBL1962111
651256,CHEMBL1962112
651257,CHEMBL1962113
651258,CHEMBL1962114
651259,CHEMBL1962115
651260,CHEMBL1962116
651261,CHEMBL1962117
651262,CHEMBL1962118
651263,CHEMBL1962119
651264,CHEMBL1962120
651265,CHEMBL1962121
651266,CHEMBL1962122
651267,CHEMBL1962123
651268,CHEMBL1962124
651269,CHEMBL1962125
651270,CHEMBL1962126
651271,CHEMBL1962127
651272,CHEMBL1962128
651273,CHEMBL1962129
651274,CHEMBL1962130
651275,CHEMBL1962131
651276,CHEMBL1962132
651277,CHEMBL1962133
651278,CHEMBL1962134
651279,CHEMBL1962135
651280,CHEMBL1962136
651281,CHEMBL1962137
651282,CHEMBL1962138
651283,CHEMBL1962139
651284,CHEMBL1962140
651285,CHEMBL1962141
651286,CHEMBL1962142
651287,CHEMBL1962143
651288,CHEMBL1962144
651289,CHEMBL1962145
651290,CHEMBL1962146
651291,CHEMBL1962147
651292,CHEMBL1962148
651293,CHEMBL1962149
651294,CHEMBL1962150
651295,CHEMBL1962151
651296,CHEMBL1962152
651297,CHEMBL1962153
651298,CHEMBL1962154
651299,CHEMBL1962155
651300,CHEMBL1962156
651301,CHEMBL1962157
651302,CHEMBL1962158
651303,CHEMBL1962159
651304,CHEMBL1962160
651305,CHEMBL1962161
651306,CHEMBL1962162
651307,CHEMBL1962163
651308,CHEMBL1962164
651309,CHEMBL1962165
651310,CHEMBL1962166
651311,CHEMBL1962167
651312,CHEMBL1962168
651313,CHEMBL1962169
651314,CHEMBL1962170
651315,CHEMBL1962171
651316,CHEMBL1962172
651317,CHEMBL1962173
651318,CHEMBL1962174
651319,CHEMBL1962175
651320,CHEMBL1962176
651321,CHEMBL1962177
651322,CHEMBL1962178
651323,CHEMBL1962179
651324,CHEMBL1962180
651325,CHEMBL1962181
651326,CHEMBL1962182
651327,CHEMBL1962183
651328,CHEMBL1962184
651329,CHEMBL1962185
651330,CHEMBL1962186
651331,CHEMBL1962187
651332,CHEMBL1962188
651333,CHEMBL1962189
651334,CHEMBL1962190
651335,CHEMBL1962191
651336,CHEMBL1962192
651337,CHEMBL1962193
651338,CHEMBL1962194
651339,CHEMBL1962195
651340,CHEMBL1962196
651341,CHEMBL1962197
651342,CHEMBL1962198
651343,CHEMBL1962199
651344,CHEMBL1962200
651345,CHEMBL1962201
651346,CHEMBL1962202
651347,CHEMBL1962203
651348,CHEMBL1962204
651349,CHEMBL1962205
651350,CHEMBL1962206
651351,CHEMBL1962207
651352,CHEMBL1962208
651353,CHEMBL1962209
651354,CHEMBL1962210
651355,CHEMBL1962211
651356,CHEMBL1962212
651357,CHEMBL1962213
651358,CHEMBL1962214
651359,CHEMBL1962215
651360,CHEMBL1962216
651361,CHEMBL1962217
651362,CHEMBL1962218
651363,CHEMBL1962219
651364,CHEMBL1962220
651365,CHEMBL1962221
651366,CHEMBL1962222
651367,CHEMBL1962223
651368,CHEMBL1962224
651369,CHEMBL1962225
651370,CHEMBL1962226
651371,CHEMBL1962227
651372,CHEMBL1962228
651373,CHEMBL1962229
651374,CHEMBL1962230
651375,CHEMBL1962231
651376,CHEMBL1962232
651377,CHEMBL1962233
651378,CHEMBL1962234
651379,CHEMBL1962235
651380,CHEMBL1962236
651381,CHEMBL1962237
651382,CHEMBL1962238
651383,CHEMBL1962239
651384,CHEMBL1962240
651385,CHEMBL1962241
651386,CHEMBL1962242
651387,CHEMBL1962243
651388,CHEMBL1962244
651389,CHEMBL1962245
651390,CHEMBL1962246
651391,CHEMBL1962247
651392,CHEMBL1962248
651393,CHEMBL1962249
651394,CHEMBL1962250
651395,CHEMBL1962251
651396,CHEMBL1962252
651397,CHEMBL1962253
651398,CHEMBL1962254
651399,CHEMBL1962255
651400,CHEMBL1962256
651401,CHEMBL1962257
651402,CHEMBL1962258
651403,CHEMBL1962259
651404,CHEMBL1962260
651405,CHEMBL1962261
651406,CHEMBL1962262
651407,CHEMBL1962263
651408,CHEMBL1962264
651409,CHEMBL1962265
651410,CHEMBL1962266
651411,CHEMBL1962267
651412,CHEMBL1962268
651413,CHEMBL1962269
651414,CHEMBL1962270
651415,CHEMBL1962271
651416,CHEMBL1962272
651417,CHEMBL1962273
651418,CHEMBL1962274
651419,CHEMBL1962275
651420,CHEMBL1962276
651421,CHEMBL1962277
651422,CHEMBL1962278
651423,CHEMBL1962279
651424,CHEMBL1962280
651425,CHEMBL1962281
651426,CHEMBL1962282
651427,CHEMBL1962283
651428,CHEMBL1962284
651429,CHEMBL1962285
651430,CHEMBL1962286
651431,CHEMBL1962287
651432,CHEMBL1962288
651433,CHEMBL1962289
651434,CHEMBL1962290
651435,CHEMBL1962291
651436,CHEMBL1962292
651437,CHEMBL1962293
651438,CHEMBL1962294
651439,CHEMBL1962295
651440,CHEMBL1962296
651441,CHEMBL1962297
651442,CHEMBL1962298
651443,CHEMBL1962299
651444,CHEMBL1962300
651445,CHEMBL1962301
651446,CHEMBL1962302
651447,CHEMBL1962303
651448,CHEMBL1962304
651449,CHEMBL1962305
651450,CHEMBL1962306
651451,CHEMBL1962307
651452,CHEMBL1962308
651453,CHEMBL1962309
651454,CHEMBL1962310
651455,CHEMBL1962311
651456,CHEMBL1962312
651457,CHEMBL1962313
651458,CHEMBL1962314
651459,CHEMBL1962315
651460,CHEMBL1962316
651461,CHEMBL1962317
651462,CHEMBL1962318
651463,CHEMBL1962319
651464,CHEMBL1962320
651465,CHEMBL1962321
651541,CHEMBL2007662
651542,CHEMBL2007663
651543,CHEMBL2007664
651544,CHEMBL2007665
651545,CHEMBL2007666
651546,CHEMBL2007667
652390,CHEMBL2015317
652391,CHEMBL2015318
652392,CHEMBL2015319
652428,CHEMBL2015355
652429,CHEMBL2015356
652571,CHEMBL2015862
652572,CHEMBL2015863
652573,CHEMBL2015864
652657,CHEMBL2016148
652658,CHEMBL2016149
652767,CHEMBL2014776
652771,CHEMBL2014780
652772,CHEMBL2014781
652909,CHEMBL2015090
652921,CHEMBL2015102
652922,CHEMBL2015103
652991,CHEMBL2015267
653022,CHEMBL2015384
653187,CHEMBL2015768
653267,CHEMBL2016039
653268,CHEMBL2016040
653269,CHEMBL2016041
653270,CHEMBL2016042
653271,CHEMBL2016043
653272,CHEMBL2016044
653273,CHEMBL2016045
653291,CHEMBL2016063
653292,CHEMBL2016064
653293,CHEMBL2016065
653294,CHEMBL2016066
653666,CHEMBL2015971
653667,CHEMBL2015972
653969,CHEMBL2014621
653970,CHEMBL2014622
654062,CHEMBL2014755
654155,CHEMBL2015062
654157,CHEMBL2015064
654159,CHEMBL2015066
654396,CHEMBL2013769
654397,CHEMBL2013770
654912,CHEMBL2013354
654913,CHEMBL2013355
654915,CHEMBL2013357
654946,CHEMBL2013388
655060,CHEMBL2013636
655061,CHEMBL2013637
655281,CHEMBL2014032
655282,CHEMBL2014033
655390,CHEMBL2014248
655843,CHEMBL2020290
655844,CHEMBL2020291
655845,CHEMBL2020292
655846,CHEMBL2020293
655950,CHEMBL2020534
655992,CHEMBL2020638
655993,CHEMBL2020639
655996,CHEMBL2020642
655997,CHEMBL2020643
656002,CHEMBL2020648
656003,CHEMBL2020649
656004,CHEMBL2020650
656078,CHEMBL2020816
656107,CHEMBL2020845
656142,CHEMBL2020946
656213,CHEMBL2019288
656251,CHEMBL2019444
656473,CHEMBL2019654
656547,CHEMBL2019768
656729,CHEMBL2020109
657010,CHEMBL2020676
657057,CHEMBL2020770
657059,CHEMBL2020772
657060,CHEMBL2020773
657115,CHEMBL2020901
657120,CHEMBL2020906
657121,CHEMBL2020907
657184,CHEMBL2019245
657191,CHEMBL2019252
657199,CHEMBL2019368
657217,CHEMBL2019386
657347,CHEMBL2019815
657411,CHEMBL2021002
657412,CHEMBL2021003
657499,CHEMBL2021090
657510,CHEMBL2021101
657511,CHEMBL2021102
657512,CHEMBL2021103
657513,CHEMBL2021104
657516,CHEMBL2021107
657517,CHEMBL2021108
657618,CHEMBL2021209
657731,CHEMBL2026428
657972,CHEMBL2027190
657974,CHEMBL2027192
658037,CHEMBL2024834
658038,CHEMBL2024835
658039,CHEMBL2024836
658193,CHEMBL2025456
658204,CHEMBL2026491
658206,CHEMBL2026493
658207,CHEMBL2026494
658316,CHEMBL2026892
658451,CHEMBL2025052
658452,CHEMBL2025053
658648,CHEMBL2025720
658916,CHEMBL2026542
658917,CHEMBL2026543
659183,CHEMBL2026780
659184,CHEMBL2026781
659185,CHEMBL2026782
659186,CHEMBL2026783
659187,CHEMBL2026784
659271,CHEMBL2027165
659273,CHEMBL2024743
659363,CHEMBL2024922
659364,CHEMBL2024923
659366,CHEMBL2024925
659368,CHEMBL2024927
659372,CHEMBL2024931
659463,CHEMBL2025115
659473,CHEMBL2025125
659496,CHEMBL2025282
659498,CHEMBL2025284
659499,CHEMBL2025285
659500,CHEMBL2025286
659501,CHEMBL2025287
659510,CHEMBL2025296
659511,CHEMBL2025297
659569,CHEMBL2025516
659570,CHEMBL2025517
659571,CHEMBL2025518
659671,CHEMBL2025772
659672,CHEMBL2025773
659692,CHEMBL2025876
659704,CHEMBL2025888
660105,CHEMBL2025788
660180,CHEMBL2025552
660181,CHEMBL2025553
660182,CHEMBL2025554
660183,CHEMBL2025555
660266,CHEMBL2026306
660298,CHEMBL2027593
660685,CHEMBL2027405
660686,CHEMBL2027406
660687,CHEMBL2027407
660865,CHEMBL2028070
660866,CHEMBL2028071
660867,CHEMBL2028072
660868,CHEMBL2028073
660869,CHEMBL2028074
660870,CHEMBL2028075
660871,CHEMBL2028076
660872,CHEMBL2028077
660876,CHEMBL2033391
660877,CHEMBL2033392
660878,CHEMBL2033393
660986,CHEMBL2033717
660988,CHEMBL2033719
660989,CHEMBL2033720
661007,CHEMBL2033738
661150,CHEMBL2034200
661165,CHEMBL2034215
661234,CHEMBL2034460
661235,CHEMBL2034461
661254,CHEMBL2034480
661353,CHEMBL2034762
661405,CHEMBL2032586
661483,CHEMBL2032859
661485,CHEMBL2032861
661552,CHEMBL2033030
661553,CHEMBL2033031
661636,CHEMBL2033252
661638,CHEMBL2033254
661658,CHEMBL2033274
661674,CHEMBL2033449
661902,CHEMBL2034135
661903,CHEMBL2034136
661905,CHEMBL2034138
661921,CHEMBL2034242
661980,CHEMBL2034391
662095,CHEMBL2034704
662096,CHEMBL2032454
662098,CHEMBL2032456
662100,CHEMBL2032458
662270,CHEMBL2032922
662307,CHEMBL2033063
662308,CHEMBL2033064
662412,CHEMBL2033306
662413,CHEMBL2033307
662414,CHEMBL2033308
662415,CHEMBL2033309
662426,CHEMBL2033320
662427,CHEMBL2033321
662533,CHEMBL2033807
662534,CHEMBL2033808
662535,CHEMBL2033809
662556,CHEMBL2033830
662558,CHEMBL2033832
662647,CHEMBL2034166
662648,CHEMBL2034167
662649,CHEMBL2034168
662668,CHEMBL2034187
662678,CHEMBL2034279
662978,CHEMBL2032840
663037,CHEMBL2032995
663038,CHEMBL2032996
663068,CHEMBL2033868
663069,CHEMBL2033869
663070,CHEMBL2033870
663105,CHEMBL2033107
663118,CHEMBL2033120
663560,CHEMBL2040538
663561,CHEMBL2040539
663570,CHEMBL2037930
663571,CHEMBL2037931
663572,CHEMBL2037932
663584,CHEMBL2037944
663710,CHEMBL2038357
663904,CHEMBL2039180
663905,CHEMBL2039181
663906,CHEMBL2039182
663907,CHEMBL2039183
663908,CHEMBL2039184
663909,CHEMBL2039185
663910,CHEMBL2039186
663911,CHEMBL2039187
663912,CHEMBL2039188
663913,CHEMBL2039189
663946,CHEMBL2039222
663947,CHEMBL2039223
664000,CHEMBL2039492
664001,CHEMBL2039493
664002,CHEMBL2039494
664003,CHEMBL2039495
664040,CHEMBL2039671
664041,CHEMBL2039672
664068,CHEMBL2039699
664156,CHEMBL2039925
664261,CHEMBL2040180
664262,CHEMBL2040181
664263,CHEMBL2040335
664264,CHEMBL2040336
664386,CHEMBL2038005
664387,CHEMBL2038006
664388,CHEMBL2038007
664389,CHEMBL2038008
664390,CHEMBL2038009
664391,CHEMBL2038010
664392,CHEMBL2038011
664674,CHEMBL2039060
664803,CHEMBL2039538
664934,CHEMBL2040186
664955,CHEMBL2040207
664956,CHEMBL2040208
664957,CHEMBL2040209
665203,CHEMBL2038446
665204,CHEMBL2038596
665205,CHEMBL2038597
665206,CHEMBL2038598
665211,CHEMBL2038603
665212,CHEMBL2038604
665213,CHEMBL2038605
665474,CHEMBL2039583
665515,CHEMBL2039764
665516,CHEMBL2039765
665660,CHEMBL2040233
665662,CHEMBL2040235
665757,CHEMBL2040483
665758,CHEMBL2040484
665759,CHEMBL2040485
665760,CHEMBL2040486
665761,CHEMBL2037882
665762,CHEMBL2037883
665763,CHEMBL2037884
665764,CHEMBL2037885
665765,CHEMBL2037886
665766,CHEMBL2037887
665767,CHEMBL2037888
665768,CHEMBL2037889
665769,CHEMBL2037890
665873,CHEMBL2038283
665923,CHEMBL2038472
665924,CHEMBL2038473
665925,CHEMBL2038474
666034,CHEMBL2039645
666035,CHEMBL2039646
666036,CHEMBL2039647
666037,CHEMBL2039648
666144,CHEMBL2040651
666145,CHEMBL2040652
666157,CHEMBL2040664
666264,CHEMBL2046046
666366,CHEMBL2046227
666367,CHEMBL2046228
666394,CHEMBL2046255
666395,CHEMBL2046256
666420,CHEMBL2045986
666421,CHEMBL2045987
666422,CHEMBL2045988
666426,CHEMBL2045992
666444,CHEMBL2046010
666445,CHEMBL2046011
666446,CHEMBL2046012
666469,CHEMBL2044593
666698,CHEMBL2045537
666699,CHEMBL2045538
666701,CHEMBL2045540
666702,CHEMBL2045541
666704,CHEMBL2045543
666706,CHEMBL2045545
666968,CHEMBL2043836
666991,CHEMBL2043859
667148,CHEMBL2044326
667158,CHEMBL2044336
667226,CHEMBL2044639
667227,CHEMBL2044640
667228,CHEMBL2044641
667229,CHEMBL2044642
667230,CHEMBL2044643
667231,CHEMBL2044644
667232,CHEMBL2044645
667233,CHEMBL2044646
667234,CHEMBL2044647
667248,CHEMBL2044661
667380,CHEMBL2045248
667382,CHEMBL2045250
667384,CHEMBL2045252
667386,CHEMBL2045254
667405,CHEMBL2045273
667441,CHEMBL2045447
667442,CHEMBL2045448
667443,CHEMBL2045449
667444,CHEMBL2045450
667445,CHEMBL2045451
667446,CHEMBL2045452
667460,CHEMBL2045565
667521,CHEMBL2045702
667579,CHEMBL2043443
667794,CHEMBL2045298
667795,CHEMBL2045299
667796,CHEMBL2045300
667797,CHEMBL2045301
667798,CHEMBL2045302
667799,CHEMBL2045303
667800,CHEMBL2045304
667801,CHEMBL2045305
667802,CHEMBL2045306
667803,CHEMBL2045307
667956,CHEMBL2045873
667957,CHEMBL2045874
667958,CHEMBL2045875
668134,CHEMBL2043889
668135,CHEMBL2043890
668283,CHEMBL2044348
668288,CHEMBL2044353
668289,CHEMBL2044354
668361,CHEMBL2044517
668681,CHEMBL2044533
668682,CHEMBL2044534
668806,CHEMBL2044953
668898,CHEMBL2045186
668899,CHEMBL2045187
668903,CHEMBL2045325
668905,CHEMBL2045327
668906,CHEMBL2045328
668946,CHEMBL2045500
668997,CHEMBL2049561
668998,CHEMBL2049562
668999,CHEMBL2049563
669109,CHEMBL2049243
669115,CHEMBL2049249
669116,CHEMBL2049250
669117,CHEMBL2049251
669119,CHEMBL2049253
669435,CHEMBL2050726
669436,CHEMBL2050727
669488,CHEMBL2050865
669499,CHEMBL2050876
669500,CHEMBL2050877
669693,CHEMBL2051437
669867,CHEMBL2050054
669868,CHEMBL2050055
670012,CHEMBL2050419
670013,CHEMBL2050420
670110,CHEMBL2050632
670111,CHEMBL2050633
670193,CHEMBL2050819
670194,CHEMBL2050820
670433,CHEMBL2051584
670434,CHEMBL2051585
670435,CHEMBL2051586
670436,CHEMBL2051587
670447,CHEMBL2051598
670448,CHEMBL2051599
670449,CHEMBL2051600
670452,CHEMBL2051603
670532,CHEMBL2050694
670739,CHEMBL2051271
670740,CHEMBL2051272
670741,CHEMBL2051273
670742,CHEMBL2051274
670833,CHEMBL2051535
670858,CHEMBL2051636
670938,CHEMBL2049755
670939,CHEMBL2049756
670940,CHEMBL2049757
670941,CHEMBL2049758
670942,CHEMBL2049759
670943,CHEMBL2049760
671047,CHEMBL2050000
671048,CHEMBL2050001
671177,CHEMBL2050319
671331,CHEMBL2049891
671459,CHEMBL2060097
671460,CHEMBL2060098
671805,CHEMBL2060578
671806,CHEMBL2060579
671898,CHEMBL2060671
671968,CHEMBL2060741
672092,CHEMBL2060037
672093,CHEMBL2060038
672243,CHEMBL2060157
672470,CHEMBL2060936
672471,CHEMBL2060937
672583,CHEMBL2061146
672584,CHEMBL2061147
672585,CHEMBL2061148
672682,CHEMBL2061324
672683,CHEMBL2061325
672793,CHEMBL2061564
672795,CHEMBL2061566
672824,CHEMBL2061652
672858,CHEMBL2061686
672859,CHEMBL2061723
672860,CHEMBL2061724
672896,CHEMBL2061760
672897,CHEMBL2061761
672945,CHEMBL2061821
672946,CHEMBL2061822
672955,CHEMBL2061831
672956,CHEMBL2061832
672968,CHEMBL2061882
672987,CHEMBL2061901
673043,CHEMBL2061976
673044,CHEMBL2061977
673045,CHEMBL2061978
673111,CHEMBL2060785
673112,CHEMBL2060786
673122,CHEMBL2060796
673123,CHEMBL2060797
673183,CHEMBL2060895
673199,CHEMBL2060911
673256,CHEMBL2061013
673425,CHEMBL2061360
673453,CHEMBL2061431
673454,CHEMBL2061432
673459,CHEMBL2061437
673460,CHEMBL2061438
673519,CHEMBL2061535
673535,CHEMBL2061593
673536,CHEMBL2061594
673549,CHEMBL2061607
673557,CHEMBL2061615
673608,CHEMBL2061718
673609,CHEMBL2061719
673910,CHEMBL2065748
673911,CHEMBL2065749
674420,CHEMBL2064920
674421,CHEMBL2064921
674590,CHEMBL2065090
674823,CHEMBL2065218
674824,CHEMBL2065219
674825,CHEMBL2065220
675020,CHEMBL2065800
675413,CHEMBL2067436
675414,CHEMBL2067437
675691,CHEMBL2066341
675692,CHEMBL2066342
675705,CHEMBL2066355
675706,CHEMBL2066356
675707,CHEMBL2066357
675708,CHEMBL2066358
675709,CHEMBL2066608
675710,CHEMBL2066609
675711,CHEMBL2066610
675712,CHEMBL2066611
675713,CHEMBL2066612
675720,CHEMBL2066619
675721,CHEMBL2066620
675873,CHEMBL2067054
675970,CHEMBL2067311
675971,CHEMBL2067351
676027,CHEMBL2067455
676028,CHEMBL2067456
676029,CHEMBL2067457
676030,CHEMBL2067458
676240,CHEMBL2067906
676293,CHEMBL2066371
676294,CHEMBL2066372
676295,CHEMBL2066373
676296,CHEMBL2066374
676297,CHEMBL2066375
676851,CHEMBL2072730
676852,CHEMBL2072731
677013,CHEMBL2072892
677062,CHEMBL2072941
677063,CHEMBL2072942
677064,CHEMBL2072943
677073,CHEMBL2072979
677270,CHEMBL2073325
677271,CHEMBL2073326
677388,CHEMBL2073576
677482,CHEMBL2072421
677563,CHEMBL2072678
677564,CHEMBL2072679
677565,CHEMBL2072680
677566,CHEMBL2072681
677620,CHEMBL2072968
677693,CHEMBL2073149
677695,CHEMBL2073151
677798,CHEMBL2073347
677799,CHEMBL2073348
677800,CHEMBL2073349
677867,CHEMBL2073498
